order_id,user_id,channel,payment_method,order_value,is_refund,order_date
100526,2719,paid_search,credit_card,123.94,0,2022-06-27
100527,843,organic,credit_card,35.14,0,2023-12-25
100528,335,social,paypal,44.17,1,2023-06-19
100529,1643,email,paypal,91.84,0,2023-04-06
100530,1111,organic,credit_card,124.81,0,2023-04-16
100531,579,organic,credit_card,49.04,0,2022-08-17
100532,62,organic,credit_card,54.76,0,2022-11-14
100533,387,email,afterpay,83.36,0,2023-08-19
100534,1170,organic,credit_card,78.86,0,2023-02-04
100535,2201,organic,paypal,91.08,0,2022-09-28
100536,619,organic,credit_card,153.92,0,2022-11-14
100537,1684,organic,credit_card,72.26,0,2024-01-01
100538,2746,social,credit_card,99.13,0,2023-03-02
100539,1878,email,afterpay,120.69,0,2023-07-03
100540,2226,paid_search,credit_card,72.54,0,2023-08-15
100541,2895,organic,afterpay,28.27,0,2022-04-01
100542,487,email,afterpay,22.43,0,2023-07-30
100543,1278,email,paypal,80.26,0,2022-11-30
100544,2548,paid_search,credit_card,356.87,0,2022-10-02
100545,541,organic,afterpay,134.38,0,2023-12-16
100546,1536,email,credit_card,356.03,0,2022-08-26
100547,2061,social,credit_card,141.23,0,2023-02-10
100548,151,email,paypal,84.35,0,2022-11-10
100549,1074,paid_search,credit_card,33.89,0,2023-05-24
100550,1239,paid search,credit_card,51.52,0,2022-02-22
100551,991,social,afterpay,157.63,0,2023-08-13
100552,2692,email,paypal,160.55,0,2023-01-15
100553,372,email,credit_card,287.37,0,2023-06-04
100554,1137,organic,credit_card,83.06,0,2023-12-02
100555,2300,paid search,afterpay,271.33,0,2022-10-16
100556,2101,paid_search,paypal,124.47,0,2023-11-17
100557,1154,social,credit_card,102.39,0,2022-03-19
100558,193,social,credit_card,48.06,0,2022-02-27
100559,2639,email,credit_card,54.72,0,2022-02-27
100560,1081,paid_search,credit_card,74.11,0,2023-03-04
100561,2145,organic,,17.27,0,2022-06-25
100562,198,organic,,16.12,0,2023-09-10
100563,2195,organic,credit_card,238.68,0,2023-12-31
100564,1599,paid_search,credit_card,113.47,0,2023-07-07
100565,1601,email,afterpay,96.42,1,2022-06-01
100566,2771,paid_search,paypal,106.07,0,2023-05-08
100567,684,Paid Search,credit_card,41.2,0,2023-12-09
100568,333,email,credit_card,41.98,0,2023-02-17
100569,1244,email,credit_card,106.67,1,2023-12-05
100570,1422,Paid Search,,120.86,0,2023-03-25
100571,1366,organic,paypal,266.62,0,2022-12-24
100572,1822,organic,credit_card,71.79,0,2023-02-26
100573,2560,paid_search,afterpay,219.19,0,2022-11-24
100574,2220,social,afterpay,59.8,0,2023-10-23
100575,1492,social,credit_card,298.74,0,2022-04-25
100576,1772,paid search,paypal,39.45,0,2022-06-26
100577,2011,email,paypal,66.2,0,2022-07-21
100578,2612,social,paypal,128.31,0,2022-12-31
100579,2560,email,paypal,63.6,0,2023-03-31
100580,1213,email,paypal,65.05,0,2022-12-06
100581,1144,organic,,53.65,0,2023-07-11
100582,105,organic,credit_card,54.73,0,2023-11-23
100583,2722,paid_search,credit_card,43.66,0,2023-08-23
100584,807,paid search,credit_card,101.61,0,2023-01-13
100585,1065,paid search,credit_card,129.66,0,2022-11-29
100586,889,organic,credit_card,49.15,1,2023-01-13
100587,2924,email,credit_card,70.97,0,2023-03-15
100588,2725,paid_search,afterpay,130.0,0,2022-06-13
100589,321,email,afterpay,132.48,0,2023-12-14
100590,2383,paid_search,afterpay,31.56,0,2023-10-07
100591,2312,organic,afterpay,107.36,0,2022-05-17
100592,2913,organic,credit_card,23.69,0,2022-07-21
100593,1501,organic,credit_card,222.78,1,2023-11-02
100594,2400,organic,credit_card,52.61,0,2022-10-08
100595,1569,social,credit_card,37.51,0,2023-07-29
100596,1797,organic,afterpay,99.11,0,2022-10-20
100597,1520,social,paypal,172.33,0,2023-06-09
100598,1919,organic,credit_card,65.3,0,2022-10-02
100599,1866,organic,credit_card,125.16,0,2023-04-27
100600,1406,social,credit_card,91.88,0,2022-11-17
100601,2724,paid_search,credit_card,247.08,0,2022-10-21
100602,1505,Paid Search,credit_card,66.72,0,2022-12-11
100603,2967,paid_search,paypal,31.51,0,2022-04-26
100604,1960,organic,afterpay,201.84,0,2023-03-22
100605,5,paid_search,afterpay,36.85,0,2022-12-26
100606,2082,paid_search,credit_card,87.81,0,2022-03-17
100607,1169,organic,credit_card,88.16,0,2022-12-30
100608,2399,Paid Search,afterpay,53.42,0,2023-05-11
100609,2631,email,paypal,67.88,0,2022-08-19
100610,2513,organic,paypal,38.5,0,2022-08-20
100611,348,email,afterpay,97.51,0,2022-12-26
100612,1766,organic,credit_card,82.91,0,2023-12-12
100613,125,social,credit_card,75.62,0,2022-09-28
100614,1814,social,afterpay,74.22,0,2023-09-06
100615,2405,organic,credit_card,9.49,0,2023-11-19
100616,2575,email,paypal,31.8,1,2023-01-25
100617,498,paid_search,credit_card,118.7,0,2023-01-26
100618,1177,organic,credit_card,79.01,1,2023-02-13
100619,53,Paid Search,credit_card,238.32,0,2023-02-20
100620,149,email,credit_card,45.91,0,2023-05-11
100621,503,email,credit_card,44.94,0,2022-09-10
100622,870,organic,credit_card,109.79,0,2023-12-07
100623,219,Paid Search,paypal,13.45,0,2023-01-31
100624,1301,organic,,14.03,0,2022-04-13
100625,2500,paid_search,afterpay,219.38,0,2022-09-28
100626,2131,Paid Search,credit_card,88.58,0,2023-06-19
100627,738,paid_search,afterpay,195.04,0,2023-03-21
100628,2575,paid_search,credit_card,99.31,0,2022-06-07
100629,2452,email,paypal,101.57,0,2023-06-02
100630,290,paid_search,credit_card,118.6,0,2023-09-20
100631,2468,social,credit_card,175.99,0,2023-07-12
100632,339,paid_search,afterpay,80.16,1,2022-10-06
100633,2825,email,credit_card,33.53,0,2023-05-28
100634,2759,organic,credit_card,43.54,0,2022-12-09
100635,1694,Paid Search,credit_card,33.41,0,2023-04-20
100636,1869,social,credit_card,0.0,0,2022-11-10
100637,987,social,paypal,60.66,0,2022-02-02
100638,959,organic,afterpay,27.87,1,2022-04-15
100639,1231,paid_search,paypal,135.61,0,2022-04-05
100640,2734,paid search,afterpay,76.96,1,2023-01-13
100641,1289,paid_search,afterpay,84.44,0,2022-12-21
100642,2007,social,credit_card,86.14,0,2022-09-27
100643,373,paid_search,credit_card,75.55,0,2023-03-04
100644,1512,paid_search,credit_card,84.11,0,2023-01-03
100645,531,organic,credit_card,77.41,0,2023-01-07
100646,924,organic,paypal,22.03,0,2022-11-06
100647,23,social,credit_card,93.19,0,2023-01-19
100648,2152,paid_search,credit_card,70.58,0,2023-05-09
100649,241,Paid Search,credit_card,203.16,1,2023-05-08
100650,1005,paid_search,credit_card,48.4,0,2022-11-20
100651,2951,organic,paypal,144.53,0,2023-03-14
100652,1897,paid_search,afterpay,106.88,1,2022-07-12
100653,1166,organic,credit_card,53.47,0,2023-06-18
100654,814,social,paypal,38.48,0,2023-04-24
100655,655,email,credit_card,39.4,0,2023-12-27
100656,783,email,credit_card,13.75,0,2023-05-01
100657,2355,Paid Search,credit_card,135.57,0,2022-10-23
100658,8,paid search,credit_card,87.3,0,2022-06-12
100659,1715,email,paypal,36.27,0,2022-05-31
100660,575,Paid Search,credit_card,44.56,0,2022-09-07
100661,912,paid search,credit_card,105.36,0,2023-03-24
100662,518,paid search,credit_card,66.5,0,2023-12-04
100663,1542,social,paypal,194.05,0,2023-06-20
100664,483,paid search,paypal,136.76,0,2022-11-27
100665,2255,social,paypal,62.91,0,2022-05-20
100666,2717,social,credit_card,56.39,0,2022-09-26
100667,579,social,paypal,108.0,0,2022-11-20
100668,387,paid_search,credit_card,21.64,1,2023-09-02
100669,412,social,credit_card,62.83,0,2022-08-06
100670,1866,organic,paypal,35.77,0,2022-03-08
100671,1394,email,paypal,203.41,0,2023-08-15
100672,1377,organic,afterpay,119.31,0,2022-10-14
100673,1968,paid_search,,227.76,0,2023-04-11
100674,1360,social,afterpay,145.49,0,2023-10-12
100675,2939,paid search,,51.23,0,2022-02-08
100676,906,paid_search,paypal,97.32,0,2022-07-28
100677,1313,organic,credit_card,36.73,0,2022-09-30
100678,963,email,credit_card,89.59,1,2022-03-13
100679,965,organic,afterpay,37.39,0,2023-01-23
100680,2188,organic,credit_card,23.42,1,2022-05-24
100681,1977,social,credit_card,10.82,0,2022-07-16
100682,2348,paid search,credit_card,97.46,1,2023-06-19
100683,1037,social,credit_card,98.12,0,2022-04-19
100684,664,social,paypal,148.31,1,2022-08-15
100685,825,email,paypal,14.77,0,2023-03-09
100686,1888,email,paypal,76.9,0,2022-04-05
100687,2448,social,paypal,13.18,0,2023-11-14
100688,992,organic,credit_card,24.45,0,2023-04-01
100689,1133,paid_search,credit_card,401.67,0,2022-03-14
100690,2197,paid search,afterpay,206.35,1,2023-02-08
100691,1740,Paid Search,credit_card,203.52,0,2022-01-19
100692,2355,organic,credit_card,56.69,0,2022-08-28
100693,1084,Paid Search,paypal,115.04,0,2023-05-13
100694,435,email,credit_card,43.86,0,2022-12-01
100695,21,paid_search,credit_card,72.04,0,2023-09-08
100696,2923,social,credit_card,138.94,0,2023-02-27
100697,2430,paid search,credit_card,104.95,0,2022-07-03
100698,2293,paid_search,credit_card,17.7,0,2023-11-09
100699,1926,Paid Search,,175.55,0,2023/01/28
100700,1473,organic,paypal,106.8,0,2022-10-22
100701,1100,Paid Search,credit_card,115.29,0,2022-09-04
100702,2746,social,paypal,101.83,0,2023-10-15
100703,2638,social,credit_card,83.99,0,2023-07-28
100704,390,paid_search,credit_card,90.52,0,2023-07-09
100705,2616,organic,afterpay,112.52,0,2023-11-01
100706,1355,social,afterpay,100.79,0,2022-08-13
100707,2307,organic,paypal,184.64,0,2023-11-14
100708,426,organic,afterpay,50.0,0,2022-02-27
100709,1726,paid_search,afterpay,89.61,1,2022-03-18
100710,1030,social,paypal,51.68,0,2023-11-09
100711,6,social,afterpay,61.6,0,2022-03-30
100712,191,email,credit_card,20.35,0,2022-02-13
100713,148,organic,credit_card,72.07,0,2023-10-05
100714,405,organic,afterpay,545.16,0,2022-03-21
100715,258,paid search,credit_card,112.69,0,2022-05-05
100716,2778,social,credit_card,102.34,0,2023-09-30
100717,2138,organic,credit_card,38.6,0,2023-11-19
100718,824,paid_search,afterpay,102.44,0,2023-09-07
100719,10,paid_search,credit_card,30.9,0,2023-04-27
100720,1111,social,credit_card,144.07,0,2023-02-14
100721,838,organic,credit_card,33.08,0,2022-02-10
100722,988,email,paypal,449.01,0,2023-12-06
100723,625,paid_search,credit_card,110.52,0,2023-07-01
100724,30,organic,paypal,34.16,0,2022-09-12
100725,2176,organic,,44.9,0,2023-02-16
100726,2469,organic,credit_card,93.49,0,2023-07-26
100727,1079,social,afterpay,234.18,0,2022-11-29
100728,2353,social,credit_card,81.25,0,2022-08-22
100729,546,organic,credit_card,6.43,0,2023-09-12
100730,1129,Paid Search,paypal,78.17,0,2023-08-25
100731,1196,social,afterpay,112.37,0,2022-08-15
100732,1523,paid_search,credit_card,35.55,0,2022-12-19
100733,2070,paid_search,paypal,59.41,0,2023-03-25
100734,2439,paid_search,credit_card,178.37,0,2023-10-12
100735,617,paid_search,credit_card,132.24,0,2023-01-08
100736,149,paid_search,paypal,91.72,0,2023-02-24
100737,1812,organic,credit_card,65.42,0,2022-02-09
100738,2347,paid_search,paypal,71.04,0,2023-07-17
100739,172,email,credit_card,59.6,0,2022-06-29
100740,47,organic,paypal,197.71,0,2023-02-18
100741,626,organic,paypal,131.49,0,2023-07-14
100742,1811,social,paypal,172.96,0,2022-02-12
100743,2255,organic,credit_card,472.67,0,2023-05-22
100744,453,organic,credit_card,40.22,0,2023-09-17
100745,1419,paid_search,afterpay,36.35,0,2023-09-02
100746,2973,email,afterpay,12.51,0,2023-11-07
100747,754,organic,paypal,114.35,0,2022-03-25
100748,2756,email,paypal,42.39,0,2023-04-12
100749,1009,social,paypal,42.19,0,2022-08-25
100750,2724,social,credit_card,48.62,0,2022-03-26
100751,2903,social,credit_card,53.01,0,2023-09-03
100752,2831,organic,paypal,18.79,0,2023-06-05
100753,1134,organic,credit_card,327.51,0,2023-01-10
100754,2732,paid_search,afterpay,14.03,1,2022-07-19
100755,2912,organic,credit_card,150.26,0,2022-07-11
100756,1226,email,credit_card,134.71,0,2023-07-12
100757,168,Paid Search,paypal,269.7,0,2023-07-12
100758,86,paid_search,credit_card,20.94,1,2022-11-14
100759,1678,social,paypal,315.58,0,2023-03-19
100760,1983,email,paypal,183.62,0,2023-07-07
100761,849,email,credit_card,25.4,1,2023-08-23
100762,1487,social,credit_card,70.48,0,2022-08-18
100763,442,paid_search,credit_card,120.95,0,2022-07-11
100764,271,organic,paypal,82.45,0,2023-02-24
100765,1601,organic,credit_card,59.51,0,2023-05-20
100766,344,organic,paypal,31.24,1,2023-02-16
100767,1207,organic,credit_card,78.34,0,2023-10-24
100768,2551,email,paypal,105.61,0,2023-09-15
100769,2542,email,paypal,164.53,0,2022-06-04
100770,1258,social,paypal,56.78,0,2022-04-13
100771,2292,social,afterpay,35.98,0,2022-07-18
100772,1533,paid_search,credit_card,32.64,0,2022-11-11
100773,267,organic,,54.55,0,2023-06-09
100774,1654,email,credit_card,124.32,0,2022-03-08
100775,893,organic,credit_card,55.02,0,2022-07-25
100776,2249,social,credit_card,224.46,0,2022-08-18
100777,239,organic,paypal,153.49,0,2022-05-27
100778,915,email,afterpay,92.0,0,2022-12-12
100779,1439,social,afterpay,3.58,0,2022-09-08
100780,2532,paid search,credit_card,90.99,0,2023-09-01
100781,1461,organic,credit_card,42.86,0,2022-06-14
100782,2294,paid_search,paypal,90.55,0,24.10.2023
100783,1882,Paid Search,afterpay,27.73,0,2022-06-02
100784,2200,organic,credit_card,46.6,0,2023-03-28
100785,1416,email,afterpay,285.21,0,2023-06-07
100786,2259,social,paypal,81.09,0,2023-09-22
100787,367,paid_search,paypal,103.8,0,2022-11-16
100788,2992,paid_search,credit_card,93.63,0,2023-11-11
100789,1594,social,afterpay,158.58,0,2022-03-25
100790,86,organic,,236.2,0,2022-08-24
100791,1737,organic,credit_card,330.54,0,2023-01-14
100792,1658,organic,credit_card,238.28,0,2022-03-23
100793,2042,organic,afterpay,229.44,0,2022-03-12
100794,2494,paid_search,credit_card,71.36,0,2022-10-08
100795,620,organic,credit_card,97.59,1,2022-09-06
100796,2352,social,credit_card,144.82,0,2022-07-29
100797,132,social,paypal,156.79,0,2023-08-05
100798,904,Paid Search,credit_card,156.15,0,2022-08-02
100799,988,paid_search,credit_card,101.98,0,2022-07-14
100800,1222,email,credit_card,66.71,0,2023-02-12
100801,2095,social,credit_card,92.76,0,2023-06-12
100802,1764,organic,paypal,36.74,0,2023-09-20
100803,2805,paid_search,credit_card,127.06,0,2023-05-07
100804,1227,organic,afterpay,46.47,0,2023-05-20
100805,1285,paid_search,credit_card,220.18,0,2023-12-17
100806,690,email,paypal,47.09,0,2022-03-09
100807,1048,organic,paypal,71.09,0,2023-09-22
100808,687,social,credit_card,142.7,0,2023-11-03
100809,786,organic,paypal,77.53,0,2022-12-16
100810,340,email,afterpay,48.52,0,2023-08-09
100811,412,paid_search,credit_card,119.93,0,2023-03-19
100812,1997,paid_search,credit_card,88.6,0,2023-01-22
100813,286,Paid Search,paypal,45.96,0,2023-12-03
100814,1110,Paid Search,paypal,55.58,0,2023-10-10
100815,850,Paid Search,paypal,31.68,0,2022-09-17
100816,430,Paid Search,,130.84,0,2022-10-22
100817,1605,paid_search,paypal,177.84,0,2023-06-02
100818,31,paid_search,credit_card,129.59,0,2023-08-15
100819,603,Paid Search,credit_card,215.03,0,2023-01-18
100820,440,social,credit_card,125.57,0,2023-04-18
100821,985,organic,paypal,87.31,0,2023-10-28
100822,1373,social,credit_card,103.36,0,2023-05-05
100823,1919,email,credit_card,117.4,0,2022-02-25
100824,412,social,afterpay,243.68,0,2022-06-11
100825,528,organic,credit_card,58.99,0,2023-02-05
100826,310,paid_search,credit_card,46.11,0,2023-04-12
100827,2997,paid_search,credit_card,118.5,0,2022-09-12
100828,1812,paid_search,credit_card,37.95,1,2023-10-04
100829,1362,paid_search,credit_card,12.69,0,2023-01-18
100830,2722,paid_search,afterpay,23.75,0,2023-05-31
100831,2039,organic,afterpay,70.41,0,2022-08-16
100832,2485,organic,credit_card,174.39,0,2022-05-20
100833,704,organic,paypal,41.26,0,2022-09-08
100834,663,paid_search,paypal,127.39,0,2022-12-16
100835,365,organic,credit_card,41.45,1,2022-04-23
100836,923,organic,credit_card,85.03,0,2023-07-22
100837,2161,organic,,146.66,0,2023-12-30
100838,176,email,paypal,27.47,0,2023-04-08
100839,1173,social,credit_card,54.08,0,2022-02-08
100840,1202,paid_search,credit_card,179.67,0,2023-10-29
100841,936,email,paypal,29.8,0,2022-06-29
100842,382,organic,credit_card,36.46,0,2022-05-09
100843,1283,Paid Search,credit_card,142.66,0,2022-05-12
100844,1213,organic,credit_card,20.78,0,2023-02-02
100845,306,social,credit_card,32.54,0,2023-05-08
100846,1402,organic,,148.35,0,2023-03-21
100847,602,organic,credit_card,13.0,1,2022-10-17
100848,2391,organic,paypal,85.43,0,2023-01-22
100849,2204,email,,110.76,1,2022-02-11
100850,712,organic,credit_card,102.16,0,2023-03-23
100851,1466,paid_search,credit_card,116.5,0,2023-08-25
100852,403,paid_search,,101.35,0,2022-10-08
100853,614,social,afterpay,168.9,0,2023-11-14
100854,2845,paid_search,paypal,94.7,0,2023-08-04
100855,2671,paid search,paypal,31.71,0,2022-06-02
100856,1802,paid_search,credit_card,95.18,0,2022-04-06
100857,2651,Paid Search,paypal,25.5,0,2023-11-20
100858,177,organic,paypal,113.1,0,2022-11-29
100859,449,paid_search,credit_card,263.44,0,05.06.2022
100860,743,email,credit_card,87.91,0,2022-12-09
100861,1565,social,credit_card,100.83,0,2022-08-10
100862,1979,email,credit_card,331.98,0,2023-04-26
100863,2349,social,afterpay,165.09,0,2023-12-26
100864,2755,paid_search,paypal,22.38,0,2022-07-09
100865,307,social,credit_card,66.71,0,2023-01-19
100866,751,social,afterpay,140.58,0,2023-12-06
100867,869,organic,credit_card,75.09,0,2022-10-21
100868,214,organic,,78.89,0,2023-03-13
100869,1618,paid_search,paypal,30.08,0,2023-12-25
100870,1664,organic,afterpay,13.31,0,2023-09-26
100871,2531,organic,credit_card,123.57,0,2022-02-17
100872,1598,email,credit_card,104.56,0,2023-10-30
100873,2181,social,credit_card,75.78,0,2022-10-18
100874,1673,Paid Search,credit_card,79.86,0,2023-01-21
100875,512,paid_search,paypal,11.79,0,2023-06-04
100876,2259,organic,credit_card,293.01,0,2022-09-02
100877,987,Paid Search,credit_card,56.32,0,2022-09-27
100878,2765,Paid Search,paypal,79.24,0,2022-07-30
100879,253,social,credit_card,68.76,0,2023-03-26
100880,38,email,credit_card,54.29,1,2023-12-16
100881,629,paid_search,afterpay,114.86,1,2022-06-23
100882,987,organic,credit_card,110.77,0,2022-12-14
100883,1726,paid_search,credit_card,31.11,0,2022-10-02
100884,2094,paid_search,paypal,28.04,0,2022-09-20
100885,1478,organic,paypal,147.6,0,2023-12-16
100886,1702,email,paypal,22.92,1,2023-09-12
100887,305,email,afterpay,105.6,0,2022-11-30
100888,1739,email,afterpay,262.55,0,2022-12-28
100889,2281,email,credit_card,120.0,0,2023-08-15
100890,245,email,credit_card,177.94,0,2022-10-06
100891,1745,email,paypal,54.21,0,2022-11-10
100892,2808,social,paypal,84.19,0,2022-11-14
100893,2887,organic,paypal,51.45,0,2022-03-04
100894,2206,organic,credit_card,134.82,0,2023-06-15
100895,1025,organic,paypal,75.19,0,2023-12-02
100896,217,paid_search,credit_card,162.54,0,2023-07-15
100897,2976,social,afterpay,178.08,0,2023-02-16
100898,507,paid_search,credit_card,36.72,1,2022-04-04
100899,761,paid_search,afterpay,174.68,1,2022-06-08
100900,2952,organic,paypal,134.26,0,2023-07-13
100901,2629,organic,paypal,141.35,0,2022-07-13
100902,1054,paid_search,credit_card,52.15,0,2022-10-09
100903,2675,organic,credit_card,106.03,0,2023-11-11
100904,2568,organic,afterpay,55.46,1,2022-11-22
100905,1905,paid_search,credit_card,154.69,0,2022-07-29
100906,275,paid_search,credit_card,91.08,1,2022-09-17
100907,492,organic,credit_card,71.16,0,2023-03-01
100908,827,social,credit_card,16.43,0,2023-12-24
100909,951,paid_search,credit_card,94.64,0,2023-03-03
